sqft,beds,baths,age,lot,garage,neighborhood,dist_city,price
1191,5,5,22,8844,2,C,4.28,245924
1614,2,2,9,3359,1,A,15.73,365901
1365,2,2,7,7024,1,B,13.59,270575
745,3,3,16,3658,1,B,10.33,183199
1117,3,3,9,4774,1,E,11.09,171021
2048,2,2,7,3337,2,C,1.13,315024
1096,3,2,2,5595,0,D,14.21,194078
1722,5,6,67,2932,2,E,20.03,178950
1947,1,1,25,4139,1,D,6.92,240303
2276,2,2,12,3457,1,C,10.66,328050
1517,4,3,11,5550,1,D,12.04,239493
1008,2,2,3,200,2,C,8.72,185837
2253,4,3,2,3824,1,C,4.09,363235
1392,5,4,8,5298,2,C,4.34,278829
1527,3,3,5,6112,2,C,17.4,259365
869,4,4,15,5354,0,A,3.88,273560
1052,3,3,19,6563,1,C,4.07,195514
1508,3,4,65,8173,0,D,11.3,194128
300,3,3,11,3880,2,B,19.41,123014
1384,2,3,4,7185,1,D,11.16,219511
1201,1,1,3,4410,1,C,10.43,213681
1686,3,4,29,6337,1,B,10.72,311352
379,3,3,44,6789,1,A,8.22,129923
1159,3,4,45,6050,2,E,18.18,136018
2413,2,2,16,5483,0,B,5.22,416133
1447,3,4,0,2040,1,B,12.83,307602
1752,3,2,28,2671,0,B,16.27,304437
1458,3,3,17,3352,1,E,12.0,176849
1026,4,3,5,1578,0,E,5.87,157735
1002,3,3,4,5894,0,D,11.28,180101
1742,4,3,18,3503,2,D,8.51,259730
1992,3,3,27,3648,2,E,9.6,225626
1975,2,2,5,4198,1,A,13.29,422220
1548,3,3,25,4629,2,A,15.58,341169
1913,3,3,2,5868,0,D,11.03,287592
1989,2,2,5,1397,0,E,2.72,223183
1115,3,3,5,4702,1,E,9.87,170563
709,5,4,3,3149,0,D,1.47,173289
1225,3,3,7,4343,2,E,3.12,181752
1187,2,1,6,6406,2,C,3.49,225750
1792,3,4,31,6101,0,A,3.45,401969
1058,4,3,6,3362,0,E,5.52,173124
1683,2,1,31,1972,2,B,8.65,278849
1046,2,2,6,4068,0,A,7.93,273456
1434,2,3,26,4985,2,C,7.77,237766
1660,2,3,33,7189,2,C,12.82,259940
2205,4,5,24,4078,2,B,9.45,390928
2339,3,2,53,7662,0,C,16.19,313236
847,3,3,14,5420,1,A,3.24,255038
2640,3,3,13,2828,1,C,7.71,395640
1996,2,2,14,5468,2,A,8.46,438360
1381,3,2,15,6652,2,D,3.83,229272
1722,3,4,2,2214,0,D,7.34,269371
1039,4,5,22,4041,0,C,1.85,216515
823,5,5,4,6746,1,D,13.84,198672
1403,3,2,0,8127,1,C,11.37,253356
1381,2,3,3,4298,1,B,4.25,293147
589,1,1,49,216,1,D,3.89,82508
2285,3,3,31,3670,0,C,12.43,328994
1694,3,4,26,6053,2,A,10.39,378277
1843,3,3,11,6421,1,C,5.55,304895
1847,2,1,3,3919,0,C,14.39,292608
2021,3,2,24,3183,0,C,9.82,306208
1476,3,3,24,3243,1,C,10.0,231024
2154,5,6,38,6422,1,E,15.44,246053
1877,2,2,16,6005,2,B,1.19,336405
1616,3,4,22,2030,0,C,14.41,258893
1949,3,3,44,6959,0,B,11.55,324441
1704,4,4,12,2182,2,E,12.68,219125
2289,2,2,9,6161,0,A,8.55,485324
2039,2,2,5,7442,1,A,3.93,459496
638,3,3,11,10068,2,D,5.73,154815
1096,2,2,20,4907,2,D,10.13,164154
2191,2,2,46,6478,0,E,14.63,224707
1724,3,3,13,5481,0,D,5.16,266234
827,2,3,15,7904,0,E,7.57,131216
2135,3,3,61,5816,1,B,8.61,335188
1889,3,4,8,5694,0,B,10.0,369395
993,3,3,26,5035,1,B,12.46,200862
1151,1,2,3,6172,2,D,12.92,191770
1123,2,3,26,3061,0,E,8.33,145246
1202,3,3,27,4899,1,E,19.33,142921
1820,3,3,3,6642,0,A,16.85,435083
1535,3,2,16,10724,1,B,13.48,309089
1828,2,1,56,5090,2,B,9.97,264771
1103,4,3,19,2571,1,B,8.61,232741
733,2,1,28,3348,1,E,11.14,91874
991,4,5,20,1147,2,C,23.17,192672
1146,3,3,30,5178,2,D,14.3,169130
2286,2,2,6,4746,0,D,15.74,316364
1566,3,3,23,5270,2,D,11.6,226679
1871,4,4,42,3501,1,D,9.5,247689
1378,1,1,0,4462,1,E,11.14,171524
759,2,2,30,4184,0,C,9.07,135641
1663,4,4,17,4978,2,E,13.31,208424
851,3,3,14,3346,0,E,5.8,130643
1669,2,2,43,4546,2,C,17.65,234138
1109,3,2,3,5368,2,B,4.85,262700
1373,1,1,11,4411,2,E,1.02,168987
1268,3,2,34,3684,2,C,4.7,206605
992,2,2,6,3354,1,A,10.33,259967
1986,3,4,2,4615,0,B,4.14,380091
642,2,2,30,8646,1,E,9.78,103626
989,3,3,1,4700,1,D,13.95,192251
1218,3,4,1,6304,2,E,4.09,184522
1494,4,4,11,3082,1,D,10.41,231880
1690,4,4,24,7144,1,A,9.57,406118
1690,3,2,9,3141,0,C,11.7,280220
1977,5,5,28,6678,2,A,19.2,447993
1951,2,2,3,5027,0,B,10.09,356017
1680,5,5,3,2230,0,D,6.71,284998
2094,4,3,19,4384,0,E,3.79,242649
1047,3,3,14,6905,2,E,7.66,146367
1651,3,2,41,5249,2,D,3.24,222954
1480,3,3,0,6849,0,D,13.19,247160
474,3,3,27,3534,2,D,5.57,99006
698,2,2,37,5382,2,C,11.72,135527
1536,4,4,2,2990,1,C,5.94,286026
1065,5,4,88,3938,2,E,1.91,108715
1959,3,2,43,8577,0,B,15.59,330533
1299,4,3,7,4176,0,C,8.44,253465
1475,4,4,22,4669,1,C,6.64,263546
1413,3,4,36,5392,0,D,18.45,195089
1320,3,3,39,3137,0,E,3.12,151498
1909,2,2,24,6384,2,B,8.74,326898
1444,3,3,18,7947,1,E,2.01,182998
1606,3,3,58,4878,2,E,8.76,173699
300,5,4,36,4645,1,C,5.89,108246
2445,5,5,45,7629,2,D,9.68,337203
1249,4,3,9,4906,0,B,11.01,266242
2044,3,3,28,6294,2,A,8.48,430803
1212,2,2,29,3792,2,E,9.87,138970
2121,5,5,2,3866,2,E,6.38,267653
1462,2,3,9,7709,2,B,5.33,302040
1739,1,1,28,7602,1,C,15.55,244067
1130,4,4,3,9575,1,B,17.82,280656
2489,2,3,4,5318,2,E,18.74,283318
2045,4,4,3,6777,2,C,5.14,346341
1498,3,3,3,3902,1,C,16.25,265613
1839,2,1,6,6726,1,B,12.85,327357
1924,5,4,15,2777,0,C,7.48,330852
2061,3,2,35,5990,0,D,13.71,264694
1525,3,3,6,5329,0,C,6.73,265153
1581,3,3,10,6415,1,E,13.98,200690
1183,5,5,5,5656,1,D,17.24,223522
1329,5,5,13,6979,2,E,8.15,205918
1322,1,1,0,3694,2,C,7.92,224977
843,3,3,13,2550,2,E,8.4,133838
1625,3,2,4,447,2,D,8.94,243547
1575,2,3,22,2484,2,A,13.77,347907
985,3,4,7,5069,0,E,1.9,167635
874,4,3,8,4470,1,D,3.83,180821
2208,2,2,13,5856,0,D,24.74,288443
739,3,3,61,6275,1,A,7.22,179444
1858,5,5,0,2748,1,D,5.64,306947
1030,3,3,69,6636,2,D,13.23,125376
1485,4,3,15,6334,1,D,4.62,238142
1348,3,2,15,8133,0,E,3.22,183489
1459,3,3,19,5306,2,B,22.51,272808
2482,1,1,80,1154,2,B,4.34,322186
1592,2,3,16,6028,0,D,11.88,240335
2123,2,2,49,4101,2,E,3.41,214647
902,2,1,29,7072,2,A,9.25,213527
1685,3,4,14,5816,2,E,4.94,217189
1167,2,1,8,1668,2,A,19.82,283592
1245,3,4,10,5338,1,A,11.05,328469
1223,4,5,3,6303,2,C,6.48,261465
1473,5,5,9,5245,0,D,4.79,257282
750,4,4,3,5643,0,D,5.35,170448
1908,2,3,5,7332,0,C,15.63,304736
874,4,4,8,2397,2,D,11.74,180471
2585,4,4,22,6867,2,A,19.06,539630
1852,4,3,34,7554,0,D,4.74,261062
1522,3,3,8,4970,2,A,2.27,373910
1496,2,2,13,6676,2,B,15.88,291654
1855,2,2,0,6804,1,D,9.25,281004
1677,3,3,22,5582,1,A,8.82,379642
1834,4,4,15,4662,2,D,13.74,277905
1842,5,5,14,8030,1,E,0.52,248839
1346,2,2,63,6472,0,C,16.55,177227
1199,3,4,10,4597,2,A,13.74,308277
1946,1,2,24,7013,2,D,16.4,257103
1741,3,2,18,3384,2,B,18.88,305116
1494,2,2,7,2675,2,B,11.15,272983
862,3,3,11,5763,2,D,2.79,163242
2093,2,1,21,5111,0,E,9.24,230559
1966,4,4,17,6807,2,E,10.47,236148
2007,2,2,17,7538,1,B,11.88,347375
817,3,3,15,6131,2,B,2.43,203747
1362,3,3,19,8006,2,C,7.75,242599
2041,2,2,39,3813,1,E,10.07,216864
1259,3,4,73,4350,2,A,10.76,234118
2005,5,5,7,5904,1,C,14.34,347112
781,2,3,0,1419,2,D,17.32,149256
1447,3,3,40,2962,0,B,13.78,253798
1230,5,6,19,5804,1,A,9.03,357100
1200,2,1,14,10677,0,D,18.75,197005
2228,2,3,7,7530,0,B,4.24,396073
2122,5,4,0,5303,0,B,0.84,422526
1825,2,3,13,5223,0,C,13.24,284937
1452,4,4,9,5732,1,C,17.84,267574
2755,3,4,36,2767,2,B,9.08,438385
1255,1,1,12,7711,0,B,11.86,242840
2099,5,5,22,4835,0,B,1.71,399552
1207,3,2,59,5163,0,E,5.07,139899
1205,2,2,1,6554,2,E,8.75,176115
2541,5,5,7,4252,0,C,12.84,417805
1945,3,4,8,4145,0,A,21.55,444782
978,3,4,13,3465,0,A,0.47,288943
300,3,3,2,6730,1,A,5.09,178312
2409,5,4,31,3404,1,A,18.53,506951
628,3,4,28,5033,0,B,2.77,158285
1821,2,2,26,3684,2,D,16.78,230461
1448,3,3,8,5762,1,D,17.03,223055
1592,3,4,21,3568,0,E,5.47,204754
407,3,3,9,4127,1,E,11.46,103258
2433,3,3,17,4644,0,A,7.18,513983
1187,5,4,3,6027,0,C,11.95,251126
1111,3,3,11,6371,0,D,2.13,202062
828,4,5,31,4372,1,D,19.66,149920
1672,2,3,0,5987,1,B,10.2,331130
1567,3,4,8,5363,1,B,11.57,313502
1895,2,2,14,5447,0,A,13.15,398698
1354,4,3,73,5745,0,E,8.22,141052
2260,2,1,53,2178,2,A,1.46,404086
300,4,5,38,4805,0,B,5.54,119947
2418,3,3,35,4932,0,A,14.4,475014
1892,2,1,62,6407,1,D,15.08,222498
1509,2,2,10,5177,2,B,9.82,292415
1501,3,2,7,471,0,D,7.83,235317
1716,3,4,1,8139,2,C,19.95,300691
1493,2,2,1,8510,1,E,8.0,190260
1063,2,1,2,3960,0,C,13.53,202137
1618,3,3,62,6251,2,B,12.98,262587
1789,2,2,0,6494,2,E,12.97,220725
1725,3,3,13,4928,0,A,8.82,398184
1492,2,2,0,3667,1,C,18.74,249127
2099,2,2,6,6155,1,E,3.79,242505
2011,1,1,2,1864,2,C,3.69,299847
1315,5,5,7,5818,0,D,2.72,250466
1218,1,1,39,6908,0,A,27.46,228509
1437,3,4,33,6769,0,B,15.19,271785
1460,3,4,5,4209,2,D,8.95,231925
1998,4,5,3,4275,0,D,11.16,309539
1077,3,3,40,6388,0,A,11.22,254984
1377,5,5,18,3804,2,D,2.98,228137
2186,2,2,8,4373,0,E,3.31,251084
1657,5,6,2,5591,2,E,9.03,238954
1515,4,4,8,4431,2,C,0.7,277455
1593,3,3,6,7344,0,E,17.25,215177
892,1,1,14,6825,1,D,6.44,154423
2125,5,5,0,8103,0,E,1.04,277963
1223,4,4,11,7630,0,B,9.89,287340
1492,3,3,11,9736,0,D,11.48,244214
1483,4,4,113,3599,0,C,16.21,160778
2626,3,2,18,4425,2,D,18.73,339144
1798,4,4,18,2698,0,C,7.23,304423
2565,2,2,20,2780,0,D,11.19,328513
509,3,3,16,3431,2,B,9.92,146784
1883,3,4,3,5973,0,B,13.77,367476
1900,2,3,4,7120,0,C,13.34,318705
1278,4,3,21,5048,0,B,12.58,256389
1904,5,5,15,3817,0,D,11.59,295447
1201,1,1,36,3185,1,A,9.84,236332
1179,3,3,32,4138,1,C,16.87,191329
1543,4,3,9,4214,2,B,8.5,320350
1496,3,3,12,6023,2,C,15.33,261547
1678,1,1,25,5703,1,E,7.24,181618
975,5,5,10,6146,2,D,20.1,202849
1894,3,3,112,3533,0,C,17.63,205431
1556,3,3,62,9741,1,C,11.87,221211
1924,3,4,3,1759,1,E,1.99,231258
300,4,5,26,3138,0,C,3.91,109382
1421,3,2,6,5739,1,B,12.17,290661
1228,3,3,13,3870,1,D,19.37,203533
1978,5,5,13,662,0,C,14.26,328178
1169,3,2,5,1101,1,E,20.38,147035
1206,3,2,3,6927,0,E,3.23,181132
804,4,3,55,6929,1,E,6.47,115344
2786,3,3,6,5649,2,A,10.53,589274
1624,3,4,18,6005,2,A,21.36,371326
1646,5,5,39,2378,2,D,4.71,245649
1955,1,1,18,5782,0,E,12.36,206867
1302,3,4,2,8610,0,A,14.9,349734
2252,3,4,19,5980,0,B,3.08,410134
1083,3,3,24,5298,2,B,9.62,218395
1542,2,3,0,3592,2,A,8.91,362783
2283,3,3,30,7079,1,E,10.73,246436
1899,3,3,0,4573,1,E,4.86,233282
914,2,2,0,6169,2,E,3.28,145836
1485,5,5,11,6265,0,E,7.7,223007
2413,2,2,22,3858,2,D,9.22,311444
877,2,2,3,4547,1,B,21.9,206826
1100,1,2,2,2388,2,D,6.58,180929
2061,3,4,45,5757,0,D,2.1,263486
1910,3,2,1,6318,1,C,9.75,309238
1360,2,2,25,4968,1,C,8.29,219695
1889,4,3,65,5788,0,C,19.55,263075
1636,3,4,21,4178,2,A,0.52,382427
866,3,3,1,7044,1,C,16.17,194875
1790,4,4,5,5435,1,E,15.61,227550
336,2,1,17,5476,0,D,5.38,100577
1091,2,2,14,5500,1,C,17.24,184299
764,4,5,52,8178,0,B,12.01,181524
1910,3,4,49,5155,2,C,6.94,269114
1124,2,2,1,4221,1,E,6.71,162429
2005,3,3,10,1917,0,C,15.57,321415
1329,3,2,0,3750,0,E,12.06,181249
1666,3,3,2,8062,2,A,3.1,409219
933,3,3,27,4433,1,D,7.16,151698
1450,4,4,43,1189,2,E,5.56,170710
2152,3,2,2,5962,2,D,2.06,311959
1354,2,3,5,5089,2,C,4.75,239409
1516,5,4,39,5579,2,A,11.2,358938
1646,2,2,23,4401,1,E,2.95,191770
750,1,2,7,6071,0,B,15.38,178384
2192,4,5,17,3705,2,A,18.56,477111
863,1,1,13,6010,0,A,10.68,222032
1681,4,3,11,5392,1,D,17.12,251739
1190,4,4,27,5685,0,B,17.12,254743
2235,2,2,9,3237,1,C,1.2,346318
1743,2,1,16,2436,1,A,2.74,367569
1788,4,3,9,6286,2,D,18.59,270058
1938,1,1,23,3718,2,B,9.58,314509
1515,3,2,4,7496,1,C,5.74,279043
1889,5,5,1,1794,0,A,10.12,461725
2081,4,4,25,6947,1,A,7.46,471382
1605,4,5,47,6746,0,C,2.0,258435
1719,2,3,11,5959,2,D,4.15,262196
1802,4,4,7,6238,2,B,12.97,364179
2188,4,4,8,3609,2,A,8.61,494680
600,2,3,16,4554,2,C,11.83,129983
1575,3,2,49,2477,2,E,4.25,173763
1570,3,3,15,6035,0,E,7.79,203408
989,2,2,28,1442,0,B,12.87,182585
1861,3,4,75,3666,2,A,7.25,343871
690,2,1,49,5555,2,D,5.5,99639
1567,1,2,7,7216,2,B,15.37,287126
1388,5,5,7,3206,1,C,18.07,270641
1809,4,4,2,3673,0,A,12.98,431372
959,2,1,14,5475,0,C,7.35,184018
1886,5,5,2,3435,0,E,4.85,249941
1450,4,5,8,6878,2,D,13.38,254471
1482,1,1,8,7631,1,C,4.48,236074
750,2,1,4,4464,2,D,7.68,139540
1756,4,4,10,6017,0,A,18.76,426662
824,3,2,8,3355,1,B,7.97,192324
1324,3,3,13,5861,2,E,16.75,181784
1285,4,4,15,4376,0,B,9.8,280504
1449,3,2,3,4630,0,E,6.33,198952
861,4,5,3,2597,1,D,6.48,174309
940,2,2,2,4274,1,A,15.09,267557
1681,2,2,32,5220,2,D,10.8,232320
1533,1,1,9,4882,1,C,14.34,231929
1283,5,5,18,5126,2,B,13.87,287099
534,4,4,10,3773,2,D,2.33,145428
1990,2,2,2,2956,2,D,5.17,278755
1852,4,3,3,4024,2,C,3.16,320704
586,3,4,22,6620,2,A,15.97,201882
1477,3,3,7,5261,1,C,18.43,251334
1432,3,4,36,4057,2,C,13.02,223591
1730,3,2,2,5089,0,E,16.88,216736
1694,3,2,5,987,0,D,8.84,251762
1639,3,3,6,8268,1,D,12.52,265859
1803,3,3,52,6177,1,A,13.69,350443
2043,2,2,14,5624,0,E,11.88,226816
1409,1,2,58,1286,0,C,14.35,176957
781,2,2,19,6783,1,C,13.22,164307
931,3,2,22,3453,0,D,9.46,152430
1256,1,1,6,4659,2,E,10.32,151985
1148,2,3,48,3260,0,A,14.4,233431
1806,2,2,50,5968,1,E,16.25,176029
1071,4,3,51,7189,2,B,15.26,214562
1634,4,3,13,2001,0,A,5.06,395780
1467,3,3,3,3466,2,A,12.66,364940
1784,5,5,19,4655,1,C,18.24,295747
1765,5,5,6,5171,0,A,12.58,454078
300,2,3,1,3373,2,B,12.85,125944
1526,2,2,43,6898,2,B,13.94,257479
1311,4,3,40,200,2,C,9.96,202340
1370,2,2,8,7879,1,E,15.27,182355
2023,2,2,48,8081,2,E,6.73,206983
2788,2,2,53,5360,1,D,6.45,331908
1001,4,4,6,4478,2,D,24.88,186517
1747,4,4,41,7958,2,C,11.34,284506
1627,2,3,54,3921,1,A,1.08,307495
1616,2,2,8,7776,2,E,18.43,203530
924,3,3,7,8942,2,B,1.86,229043
474,4,3,5,4606,1,C,9.35,146338
1277,2,2,15,3120,2,E,11.11,164358
1090,2,2,7,2629,0,D,2.64,182143
1634,4,4,2,5792,1,D,11.24,268337
1739,2,2,12,3565,0,A,6.6,379611
783,3,2,23,826,2,A,15.37,200713
674,2,3,51,5039,2,C,14.36,107231
1530,4,5,31,7428,1,E,10.96,202003
2394,3,2,4,5322,1,D,9.46,334804
945,3,3,11,3931,0,A,10.25,261988
1911,3,3,6,6565,1,B,12.69,360900
1899,3,3,6,2345,2,B,2.36,361690
2127,2,3,34,8170,1,A,13.04,429319
975,3,3,2,5460,0,E,3.67,166548
2382,4,4,2,6352,1,A,20.19,532353
2073,3,2,54,4994,1,E,18.56,198330
2137,1,1,26,5608,0,E,14.63,226774
969,2,2,15,6301,1,D,0.47,168408
2512,3,3,4,2347,0,E,19.74,276818
2136,2,3,6,5144,0,E,15.07,250662
1649,2,1,0,5464,1,C,8.08,282905
1901,3,2,25,6622,1,C,14.31,287213
1821,4,4,23,4229,1,A,15.76,405130
300,3,3,3,4108,2,D,6.45,109147
1398,4,5,3,5146,0,A,12.77,384230
1422,2,2,50,3966,0,D,5.0,183939
1385,4,5,8,5286,0,A,3.61,384579
1390,1,1,3,1873,0,E,5.17,170940
1028,2,1,16,5580,0,C,7.94,188842
450,3,4,15,5530,1,D,17.86,123919
1219,3,3,27,5082,0,E,8.17,148852
1918,3,3,51,5682,0,E,9.44,204548
1648,2,2,9,5408,1,D,6.67,247183
918,2,1,47,4627,0,D,7.22,128932
1733,1,1,25,5025,1,B,11.75,293984
1920,3,3,3,3658,2,E,0.9,246504
638,3,4,1,3501,0,D,2.83,144523
1748,2,1,17,3489,2,C,16.32,260095
1939,3,2,18,5190,2,C,20.62,287760
2090,1,1,8,5570,2,A,3.51,443590
965,4,5,12,5294,2,C,16.63,212303
1639,2,2,6,4710,2,C,19.54,256498
1069,4,5,5,5834,1,B,15.26,270599
1366,4,4,22,5832,1,B,5.05,281325
1883,3,3,21,6088,1,B,0.88,355073
1329,2,3,38,789,1,E,2.02,155882
2864,3,4,90,2766,2,A,14.32,475927
1980,3,4,1,7958,0,C,5.69,343944
1002,3,2,4,5651,1,A,10.93,290338
1610,1,1,22,5742,2,E,7.41,177239
983,2,1,19,2871,2,D,14.54,152735
1215,3,4,42,3883,1,D,12.33,176776
2151,2,2,20,7546,1,D,11.86,284039
1240,3,2,14,3479,1,C,9.77,218465
844,3,3,43,2865,2,E,8.87,109200
1704,4,4,12,7090,2,A,5.67,429253
1897,3,3,6,8166,0,A,19.67,437392
965,4,4,3,6617,2,A,7.01,313289
1744,3,2,10,2230,2,B,8.97,317830
1008,3,3,48,3055,2,D,1.03,145200
1375,4,3,42,4586,1,B,21.89,254220
1525,4,3,22,2153,2,B,8.99,285906
2167,3,2,0,5468,2,B,1.77,405733
2000,3,4,48,5346,2,B,9.49,338948
1811,3,3,4,4983,0,C,12.99,304022
1182,2,1,29,6340,1,D,3.61,183617
766,3,3,0,3410,1,C,15.96,184013
2126,4,4,2,3557,1,C,4.51,365434
803,3,3,122,7293,0,C,3.15,64729
1752,3,3,37,5166,1,E,11.35,188040
1575,5,5,3,3978,0,B,16.75,333424
2271,5,5,8,6226,0,E,10.14,287412
1609,3,3,3,1577,2,B,14.66,305893
1188,2,2,13,5210,2,D,12.3,183880
1105,2,2,17,3056,1,D,10.19,170245
2038,3,3,8,6214,0,C,3.36,334544
1510,3,2,2,200,2,E,22.89,184404
1020,2,3,24,6357,0,E,15.26,144774
1052,2,2,25,4710,2,D,12.26,154120
1259,3,4,14,4950,0,B,9.35,269695
1880,2,2,4,6355,1,B,9.97,342300
2204,4,4,25,4885,1,E,6.29,258804
1545,4,4,9,5791,0,D,11.36,245415
1922,2,2,18,5498,0,E,1.96,214128
1833,3,2,15,6076,2,B,5.43,342953
2117,3,3,19,7256,0,C,14.32,335133
1642,3,3,7,6070,1,A,18.67,382360
1269,3,3,17,8762,0,C,3.01,230767
1303,2,2,58,7420,2,E,8.86,146903
1049,3,2,15,3980,1,E,7.55,142805
305,3,3,4,7935,1,D,3.78,120094
1598,2,2,57,3852,2,B,1.76,248748
919,5,5,16,3324,2,C,0.31,220767
1031,3,3,32,6239,1,D,14.31,169127
963,3,4,1,5549,2,D,20.4,192355
1405,4,4,20,6405,2,B,5.32,294816
1643,4,3,16,2359,2,B,8.57,311480
2330,4,4,2,4248,2,C,7.54,387409
1678,2,2,4,4998,0,C,4.39,279355
1393,3,3,3,8530,1,B,6.81,305804
885,3,4,6,4738,2,D,8.84,183602
883,3,4,5,5351,2,E,4.08,152523
1784,5,5,18,327,2,C,12.17,300304
1401,2,3,4,3991,2,C,2.51,255836
1576,3,4,20,4578,0,D,8.15,244430
1790,3,3,36,2217,0,D,19.64,236205
1239,5,5,28,2633,1,E,5.34,175651
408,3,3,2,4025,2,D,5.71,132307
1741,4,4,1,8509,0,C,10.31,310773
2552,3,4,16,4565,2,D,5.07,357322
1592,4,4,2,5182,1,D,9.99,256341
1959,3,3,8,5929,2,C,12.93,314400
1097,3,3,34,6372,2,C,12.16,181474
1414,1,1,6,6842,2,B,14.03,273838
1441,3,4,0,7522,0,A,10.81,374988
1786,2,2,3,5503,2,E,7.32,217272
1768,4,3,5,3252,1,D,5.16,281441
1322,4,4,16,4592,1,A,1.57,350188
1475,3,3,84,7657,0,E,8.72,142598
1808,5,4,7,6229,1,D,8.66,297195
1285,2,3,30,2713,1,C,1.83,209613
1853,2,1,12,3728,2,D,10.75,254850
1161,3,3,22,2955,2,C,14.09,199429
2292,5,5,6,3996,1,B,23.49,436450
2003,4,4,0,2140,0,E,15.68,245751
1358,5,5,15,2295,0,E,11.36,191422
1986,3,4,38,5343,1,E,8.14,218488
1072,5,5,2,7763,1,E,7.53,190065
1994,4,5,22,5641,0,C,6.55,324718
788,1,1,12,4150,1,D,6.95,140885
1731,2,1,0,4185,0,E,6.44,210244
992,3,3,19,5039,1,E,7.85,153832
2358,2,2,55,4834,2,D,12.07,271474
812,3,3,3,5644,0,D,4.21,164747
1479,5,5,15,4830,1,D,5.25,256079
867,3,3,14,2614,1,B,10.16,207441
2080,3,3,1,6245,1,A,5.02,479905
1551,3,3,12,4172,1,E,8.38,191570
1183,5,5,11,6292,1,A,13.97,344873
1682,4,3,4,4672,2,E,3.48,217598
1382,2,2,2,5003,2,C,4.45,241293
1363,4,4,16,3080,2,E,13.64,193359
1661,1,1,12,7782,2,A,21.08,360473
1027,2,3,0,5710,0,E,13.41,161990
1145,1,2,0,5252,2,B,17.3,233599
772,2,2,55,5533,0,A,6.2,166980
1537,2,2,36,3320,1,D,12.24,208895
1178,4,4,62,3013,2,D,2.98,162175
1429,2,2,4,5170,2,D,8.8,220407
2136,3,4,6,5848,2,A,10.02,485277
1105,5,5,21,4171,1,C,5.08,236353
300,4,4,8,5808,0,D,8.02,124546
1387,3,3,4,3950,1,C,8.15,250194
1052,3,3,28,5514,2,D,10.55,167315
1366,4,4,16,6912,2,E,10.93,182653
1415,3,3,16,1719,2,E,9.57,184243
441,4,5,8,2890,1,C,9.89,142615
1621,3,3,25,7446,1,D,14.11,240978
1462,2,2,65,6264,2,C,10.0,201194
918,2,3,1,2631,1,C,19.28,187663
1121,2,2,8,5315,2,A,3.59,301696
1329,5,6,5,6048,2,D,5.96,249444
1613,4,3,18,6525,2,E,10.52,214496
989,2,2,16,9656,1,A,9.46,269468
1257,4,5,18,7243,0,B,20.58,278066
1775,3,2,32,2541,0,D,20.53,224285
2066,4,5,23,4635,1,E,4.65,254892
1268,3,4,21,3406,0,E,9.79,168547
1781,4,4,0,3936,0,B,7.19,360904
1140,4,3,7,4802,1,C,13.31,217461
1412,2,3,9,4674,0,B,8.69,272442
1462,2,2,30,4541,1,B,5.14,252022
1621,3,3,13,1382,1,A,13.37,365891
2366,5,6,1,8064,0,C,0.06,421340
1350,3,2,12,5710,1,E,23.54,166195
1445,2,2,15,4352,2,B,15.89,259113
1281,4,3,13,3641,1,A,8.95,325282
1612,4,4,25,3909,1,D,8.52,248458
1779,4,4,2,5071,2,C,14.25,305746
1309,5,5,6,4547,2,B,16.27,307115
1410,2,2,8,5973,0,B,14.42,272414
1081,3,3,16,784,1,C,8.0,203844
1142,2,2,22,6375,1,D,15.32,177812
1721,3,3,1,4990,1,E,5.48,220777
1402,3,3,49,4954,2,D,10.06,193447
1882,2,2,3,7093,2,A,21.64,424660
1102,2,2,23,2384,1,D,17.78,155599
1750,3,4,38,5299,1,D,15.66,246143
1991,3,2,2,7126,0,D,6.7,295950
2130,2,2,6,8558,1,A,5.21,470652
1457,3,3,11,6715,1,C,3.64,265046
2563,3,3,16,3495,2,A,9.23,538488
1398,2,2,6,5832,0,D,8.89,218220
1114,3,4,15,4358,0,C,6.04,216453
2004,3,3,1,4637,0,D,9.37,304607
1928,4,4,6,7094,0,E,6.08,258224
1130,1,1,16,6539,2,B,12.41,213676
2808,3,3,30,200,1,D,11.22,342503
744,4,4,27,4431,2,B,8.25,197201
1380,4,4,52,6846,0,D,17.65,203986
996,4,4,5,5474,1,B,8.36,247861
1524,3,4,1,6683,2,B,3.79,320141
1421,2,3,1,8623,2,E,20.4,192369
1793,3,3,5,4574,2,A,12.66,426380
1467,3,2,10,7580,0,B,11.36,301132
1853,3,4,44,4537,0,B,4.01,306820
2031,3,3,11,6205,0,D,5.42,287178
1940,5,5,40,3627,0,B,5.34,346530
1103,5,4,42,6744,0,A,6.34,298235
1598,4,5,3,4317,1,C,3.35,303618
1122,2,1,39,2812,1,A,8.02,238808
1650,2,2,9,2531,1,A,6.46,367604
1219,2,2,7,757,2,E,10.03,149302
1355,3,4,2,200,1,B,14.16,272488
1072,2,3,8,5736,0,A,5.58,296858
2265,4,4,0,4432,2,D,17.86,326133
991,2,2,1,8419,1,B,16.42,226982
1585,2,2,18,7622,0,D,10.95,228789
1249,4,4,2,9811,0,A,3.81,360032
2287,4,5,27,6122,0,C,18.85,347142
1200,3,3,14,5770,0,A,9.48,304881
1076,3,4,46,7719,1,A,8.93,255154
1667,2,2,13,5101,1,C,14.18,265574
1260,1,1,56,10493,1,A,6.87,248805
